timestep,episode,reward,length,mean_reward_10ep
97555,6174,18.595,20,22.176
97572,6175,15.312,17,22.998
97602,6176,28.96,30,23.166
97632,6177,27.308,30,23.949
97662,6178,25.885,30,23.624
97692,6179,28.743,30,25.418
97722,6180,29.542,30,25.697
97752,6181,29.043,30,26.068
97765,6182,11.312,13,24.351
97795,6183,24.953,30,23.965
97825,6184,28.575,30,24.963
97853,6185,23.878,28,25.82
97871,6186,16.475,18,24.571
97901,6187,28.68,30,24.709
97922,6188,19.645,21,24.085
97928,6189,4.645,6,21.675
97940,6190,11.081,12,19.829
97970,6191,26.478,30,19.572
97986,6192,14.544,16,19.895
98016,6193,28.01,30,20.201
98046,6194,28.343,30,20.178
98054,6195,6.596,8,18.45
98064,6196,8.945,10,17.697
98094,6197,29.243,30,17.753
98124,6198,27.944,30,18.583
98154,6199,22.118,30,20.33
98184,6200,29.109,30,22.133
98214,6201,28.409,30,22.326
98244,6202,27.694,30,23.641
98274,6203,28.343,30,23.674
98304,6204,26.217,30,23.462
98322,6205,16.495,18,24.452
98334,6206,10.611,12,24.618
98340,6207,4.712,6,22.165
98353,6208,11.264,13,20.497
98383,6209,28.546,30,21.14
98390,6210,6.146,7,18.844
98420,6211,27.251,30,18.728
98450,6212,26.55,30,18.614
98480,6213,28.974,30,18.677
98510,6214,28.878,30,18.943
98540,6215,29.026,30,20.196
98570,6216,28.675,30,22.002
98600,6217,27.009,30,24.232
98630,6218,28.41,30,25.946
98660,6219,23.314,30,25.423
98690,6220,29.711,30,27.78
98720,6221,27.675,30,27.822
98742,6222,19.777,22,27.145
98772,6223,28.643,30,27.112
98791,6224,17.984,19,26.022
98821,6225,26.117,30,25.732
98830,6226,7.645,9,23.629
98860,6227,27.941,30,23.722
98890,6228,25.979,30,23.479
98920,6229,25.929,30,23.74
98950,6230,28.23,30,23.592
98980,6231,28.66,30,23.69
99010,6232,27.349,30,24.448
99040,6233,27.061,30,24.29
99057,6234,15.945,17,24.086
99087,6235,27.777,30,24.252
99107,6236,17.734,20,25.26
99118,6237,9.684,11,23.435
99146,6238,24.382,28,23.275
99164,6239,16.711,18,22.353
99194,6240,28.362,30,22.367
99202,6241,6.912,8,20.192
99207,6242,3.813,5,17.838
99237,6243,25.552,30,17.687
99246,6244,7.882,9,16.881
99265,6245,15.751,19,15.678
99283,6246,16.577,18,15.563
99294,6247,9.264,11,15.521
99324,6248,26.885,30,15.771
99348,6249,22.428,24,16.343
99378,6250,28.775,30,16.384
99393,6251,13.778,15,17.07
99423,6252,29.276,30,19.617
99434,6253,9.396,11,18.001
99464,6254,24.863,30,19.699
99494,6255,29.544,30,21.079
99524,6256,28.776,30,22.298
99554,6257,24.883,30,23.86
99579,6258,22.997,25,23.472
99588,6259,7.319,9,21.961
99618,6260,26.644,30,21.748
99648,6261,28.944,30,23.264
99678,6262,26.378,30,22.974
99708,6263,26.61,30,24.696
99736,6264,21.683,28,24.378
99745,6265,7.912,9,22.215
99775,6266,25.918,30,21.929
99805,6267,29.076,30,22.348
99835,6268,29.476,30,22.996
99865,6269,27.098,30,24.974
99895,6270,25.019,30,24.811
99898,6271,2.018,3,22.119
99928,6272,28.614,30,22.342
99954,6273,24.074,26,22.089
99984,6274,27.574,30,22.678
